team,playerId,playerName,hole,round,strokes,par,stableford
Huszczo,40001638,Xander Schauffele,9,1,4,4,0
Huszczo,40001638,Xander Schauffele,10,1,3,4,2
Huszczo,40001638,Xander Schauffele,11,1,4,4,0
Huszczo,40001638,Xander Schauffele,12,1,3,3,0
Huszczo,40001638,Xander Schauffele,13,1,4,5,2
Huszczo,40001638,Xander Schauffele,14,1,5,4,-1
Huszczo,40001638,Xander Schauffele,15,1,5,5,0
Huszczo,40001638,Xander Schauffele,16,1,4,3,-1
Huszczo,40001638,Xander Schauffele,17,1,3,4,2
Huszczo,40001638,Xander Schauffele,18,1,4,4,0
M. Ayers,40005036,Matt McCarty,1,1,4,4,0
M. Ayers,40005036,Matt McCarty,2,1,5,5,0
M. Ayers,40005036,Matt McCarty,3,1,4,4,0
M. Ayers,40005036,Matt McCarty,4,1,3,3,0
M. Ayers,40005036,Matt McCarty,5,1,4,4,0
M. Ayers,40005036,Matt McCarty,6,1,3,3,0
M. Ayers,40005036,Matt McCarty,7,1,4,4,0
M. Ayers,40005036,Matt McCarty,8,1,4,5,2
M. Ayers,40005036,Matt McCarty,9,1,5,4,-1
M. Ayers,40005036,Matt McCarty,10,1,4,4,0
M. Ayers,40005036,Matt McCarty,11,1,4,4,0
M. Ayers,40005036,Matt McCarty,12,1,3,3,0
M. Ayers,40005036,Matt McCarty,13,1,5,5,0
M. Ayers,40005036,Matt McCarty,14,1,4,4,0
M. Ayers,40005036,Matt McCarty,15,1,5,5,0
M. Ayers,40005036,Matt McCarty,16,1,3,3,0
M. Ayers,40005036,Matt McCarty,17,1,4,4,0
M. Ayers,40005036,Matt McCarty,18,1,4,4,0
M. Ayers,40000194,Sam Burns,1,1,4,4,0
M. Ayers,40000194,Sam Burns,2,1,3,5,5
M. Ayers,40000194,Sam Burns,3,1,4,4,0
M. Ayers,40000194,Sam Burns,4,1,3,3,0
M. Ayers,40000194,Sam Burns,5,1,4,4,0
M. Ayers,40000194,Sam Burns,6,1,4,3,-1
M. Ayers,40000194,Sam Burns,7,1,4,4,0
M. Ayers,40000194,Sam Burns,8,1,4,5,2
M. Ayers,40000194,Sam Burns,9,1,4,4,0
M. Ayers,40000194,Sam Burns,10,1,4,4,0
M. Ayers,40000194,Sam Burns,11,1,4,4,0
M. Ayers,40000194,Sam Burns,12,1,2,3,2
M. Ayers,40000194,Sam Burns,13,1,4,5,2
M. Ayers,40000194,Sam Burns,14,1,4,4,0
M. Ayers,40000194,Sam Burns,15,1,4,5,2
M. Ayers,40000194,Sam Burns,16,1,3,3,0
M. Ayers,40000194,Sam Burns,17,1,4,4,0
M. Ayers,40000194,Sam Burns,18,1,4,4,0
M. Ayers,40002471,Collin Morikawa,1,1,4,4,0
M. Ayers,40002471,Collin Morikawa,2,1,5,5,0
M. Ayers,40002471,Collin Morikawa,3,1,4,4,0
M. Ayers,40002471,Collin Morikawa,4,1,3,3,0
M. Ayers,40002471,Collin Morikawa,5,1,4,4,0
M. Ayers,40002471,Collin Morikawa,6,1,3,3,0
M. Ayers,40002471,Collin Morikawa,7,1,5,4,-1
M. Ayers,40002471,Collin Morikawa,8,1,5,5,0
M. Ayers,40002471,Collin Morikawa,9,1,5,4,-1
M. Ayers,40002471,Collin Morikawa,10,1,3,4,2
M. Ayers,40002471,Collin Morikawa,11,1,5,4,-1
M. Ayers,40002471,Collin Morikawa,12,1,3,3,0
M. Ayers,40002471,Collin Morikawa,13,1,4,5,2
M. Ayers,40002471,Collin Morikawa,14,1,5,4,-1
M. Ayers,40002471,Collin Morikawa,15,1,5,5,0
M. Ayers,40002471,Collin Morikawa,16,1,3,3,0
M. Ayers,40002471,Collin Morikawa,17,1,4,4,0
M. Ayers,40002471,Collin Morikawa,18,1,4,4,0
M. Ayers,40001565,Danny Willett,1,1,5,4,-1
M. Ayers,40001565,Danny Willett,2,1,5,5,0
M. Ayers,40001565,Danny Willett,3,1,3,4,2
M. Ayers,40001565,Danny Willett,4,1,3,3,0
M. Ayers,40001565,Danny Willett,5,1,4,4,0
M. Ayers,40001565,Danny Willett,6,1,3,3,0
M. Ayers,40001565,Danny Willett,7,1,5,4,-1
M. Ayers,40001565,Danny Willett,8,1,6,5,-1
M. Ayers,40001565,Danny Willett,9,1,3,4,2
M. Ayers,40001565,Danny Willett,10,1,3,4,2
M. Ayers,40001565,Danny Willett,11,1,4,4,0
M. Ayers,40001565,Danny Willett,12,1,3,3,0
M. Ayers,40001565,Danny Willett,13,1,4,5,2
M. Ayers,40001565,Danny Willett,14,1,4,4,0
M. Ayers,40001565,Danny Willett,15,1,8,5,-3
M. Ayers,40001565,Danny Willett,16,1,3,3,0
M. Ayers,40001565,Danny Willett,17,1,5,4,-1
M. Ayers,40001565,Danny Willett,18,1,4,4,0
Hivnor,40003478,Sami Valimaki,1,1,4,4,0
Hivnor,40003478,Sami Valimaki,2,1,5,5,0
Hivnor,40003478,Sami Valimaki,3,1,4,4,0
Hivnor,40003478,Sami Valimaki,4,1,3,3,0
Hivnor,40003478,Sami Valimaki,5,1,4,4,0
Hivnor,40003478,Sami Valimaki,6,1,3,3,0
Hivnor,40003478,Sami Valimaki,7,1,4,4,0
Hivnor,40003478,Sami Valimaki,8,1,6,5,-1
Hivnor,40003478,Sami Valimaki,9,1,4,4,0
Hivnor,40003478,Sami Valimaki,10,1,4,4,0
Hivnor,40003478,Sami Valimaki,11,1,6,4,-3
Hivnor,40003478,Sami Valimaki,12,1,3,3,0
Hivnor,40003478,Sami Valimaki,13,1,5,5,0
Hivnor,40003478,Sami Valimaki,14,1,4,4,0
Hivnor,40003478,Sami Valimaki,15,1,6,5,-1
Hivnor,40003478,Sami Valimaki,16,1,4,3,-1
Hivnor,40003478,Sami Valimaki,17,1,6,4,-3
Hivnor,40003478,Sami Valimaki,18,1,5,4,-1
Hivnor,40000479,Sergio Garcia,1,1,4,4,0
Hivnor,40000479,Sergio Garcia,2,1,4,5,2
Hivnor,40000479,Sergio Garcia,3,1,4,4,0
Hivnor,40000479,Sergio Garcia,4,1,3,3,0
Hivnor,40000479,Sergio Garcia,5,1,4,4,0
Hivnor,40000479,Sergio Garcia,6,1,3,3,0
Hivnor,40000479,Sergio Garcia,7,1,4,4,0
Hivnor,40000479,Sergio Garcia,8,1,4,5,2
Hivnor,40000479,Sergio Garcia,9,1,5,4,-1
Hivnor,40000479,Sergio Garcia,10,1,4,4,0
Hivnor,40000479,Sergio Garcia,11,1,5,4,-1
Hivnor,40000479,Sergio Garcia,12,1,3,3,0
Hivnor,40000479,Sergio Garcia,13,1,4,5,2
Hivnor,40000479,Sergio Garcia,14,1,4,4,0
Hivnor,40000479,Sergio Garcia,15,1,6,5,-1
Hivnor,40000479,Sergio Garcia,16,1,3,3,0
Hivnor,40000479,Sergio Garcia,17,1,4,4,0
Hivnor,40000479,Sergio Garcia,18,1,4,4,0
Hivnor,40005232,Ryan Gerard,1,1,5,4,-1
Hivnor,40005232,Ryan Gerard,2,1,4,5,2
Hivnor,40005232,Ryan Gerard,3,1,3,4,2
Hivnor,40005232,Ryan Gerard,4,1,3,3,0
Hivnor,40005232,Ryan Gerard,5,1,4,4,0
Hivnor,40005232,Ryan Gerard,6,1,4,3,-1
Hivnor,40005232,Ryan Gerard,7,1,5,4,-1
Hivnor,40005232,Ryan Gerard,8,1,6,5,-1
Hivnor,40005232,Ryan Gerard,9,1,5,4,-1
Hivnor,40005232,Ryan Gerard,10,1,4,4,0
Hivnor,40005232,Ryan Gerard,11,1,3,4,2
Hivnor,40005232,Ryan Gerard,12,1,3,3,0
Hivnor,40005232,Ryan Gerard,13,1,4,5,2
Hivnor,40005232,Ryan Gerard,14,1,4,4,0
Hivnor,40005232,Ryan Gerard,15,1,4,5,2
Hivnor,40005232,Ryan Gerard,16,1,3,3,0
Hivnor,40005232,Ryan Gerard,17,1,5,4,-1
Hivnor,40005232,Ryan Gerard,18,1,3,4,2
Hivnor,40000013,Justin Rose,1,1,4,4,0
Hivnor,40000013,Justin Rose,2,1,4,5,2
Hivnor,40000013,Justin Rose,3,1,3,4,2
Hivnor,40000013,Justin Rose,4,1,3,3,0
Hivnor,40000013,Justin Rose,5,1,4,4,0
Hivnor,40000013,Justin Rose,6,1,3,3,0
Hivnor,40000013,Justin Rose,7,1,4,4,0
Hivnor,40000013,Justin Rose,8,1,4,5,2
Hivnor,40000013,Justin Rose,9,1,4,4,0
Hivnor,40000013,Justin Rose,10,1,4,4,0
Hivnor,40000013,Justin Rose,11,1,4,4,0
Hivnor,40000013,Justin Rose,12,1,3,3,0
Hivnor,40000013,Justin Rose,13,1,4,5,2
Hivnor,40000013,Justin Rose,14,1,5,4,-1
Hivnor,40000013,Justin Rose,15,1,4,5,2
Hivnor,40000013,Justin Rose,16,1,3,3,0
Plato,40004738,Rasmus Neergaard-Petersen,1,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,2,1,6,5,-1
Plato,40004738,Rasmus Neergaard-Petersen,3,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,4,1,3,3,0
Plato,40004738,Rasmus Neergaard-Petersen,5,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,6,1,3,3,0
Plato,40004738,Rasmus Neergaard-Petersen,7,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,8,1,5,5,0
Plato,40004738,Rasmus Neergaard-Petersen,9,1,5,4,-1
Plato,40004738,Rasmus Neergaard-Petersen,10,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,11,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,12,1,3,3,0
Plato,40004738,Rasmus Neergaard-Petersen,13,1,5,5,0
Plato,40004738,Rasmus Neergaard-Petersen,14,1,5,4,-1
Plato,40004738,Rasmus Neergaard-Petersen,15,1,6,5,-1
Plato,40004738,Rasmus Neergaard-Petersen,16,1,3,3,0
Plato,40004738,Rasmus Neergaard-Petersen,17,1,4,4,0
Plato,40004738,Rasmus Neergaard-Petersen,18,1,5,4,-1
Plato,40002343,Ben Griffin,1,1,5,4,-1
Plato,40002343,Ben Griffin,2,1,5,5,0
Plato,40002343,Ben Griffin,3,1,4,4,0
Plato,40002343,Ben Griffin,4,1,3,3,0
Plato,40002343,Ben Griffin,5,1,4,4,0
Plato,40002343,Ben Griffin,6,1,3,3,0
Plato,40002343,Ben Griffin,7,1,5,4,-1
Plato,40002343,Ben Griffin,8,1,4,5,2
Plato,40002343,Ben Griffin,9,1,4,4,0
Plato,40002343,Ben Griffin,10,1,4,4,0
Plato,40002343,Ben Griffin,11,1,4,4,0
Plato,40002343,Ben Griffin,12,1,3,3,0
Plato,40002343,Ben Griffin,13,1,4,5,2
Plato,40002343,Ben Griffin,14,1,4,4,0
Plato,40002343,Ben Griffin,15,1,4,5,2
Plato,40003218,Viktor Hovland,1,1,4,4,0
Plato,40003218,Viktor Hovland,2,1,5,5,0
Plato,40003218,Viktor Hovland,3,1,6,4,-3
Plato,40003218,Viktor Hovland,4,1,4,3,-1
Plato,40003218,Viktor Hovland,5,1,4,4,0
Plato,40003218,Viktor Hovland,6,1,3,3,0
Plato,40003218,Viktor Hovland,7,1,4,4,0
Plato,40003218,Viktor Hovland,8,1,5,5,0
Plato,40003218,Viktor Hovland,9,1,4,4,0
Plato,40003218,Viktor Hovland,10,1,4,4,0
Plato,40003218,Viktor Hovland,11,1,4,4,0
Plato,40003218,Viktor Hovland,12,1,4,3,-1
Plato,40003218,Viktor Hovland,13,1,4,5,2
Plato,40003218,Viktor Hovland,14,1,4,4,0
Plato,40003218,Viktor Hovland,15,1,5,5,0
Plato,40003218,Viktor Hovland,16,1,3,3,0
Plato,40003218,Viktor Hovland,17,1,4,4,0
Plato,40003218,Viktor Hovland,18,1,4,4,0
Plato,40003147,Tom McKibbin,1,1,5,4,-1
Plato,40003147,Tom McKibbin,2,1,4,5,2
Plato,40003147,Tom McKibbin,3,1,4,4,0
Plato,40003147,Tom McKibbin,4,1,3,3,0
Plato,40003147,Tom McKibbin,5,1,4,4,0
Plato,40003147,Tom McKibbin,6,1,4,3,-1
Plato,40003147,Tom McKibbin,7,1,4,4,0
Plato,40003147,Tom McKibbin,8,1,5,5,0
Plato,40003147,Tom McKibbin,9,1,3,4,2
Plato,40003147,Tom McKibbin,10,1,4,4,0
Plato,40003147,Tom McKibbin,11,1,4,4,0
Plato,40003147,Tom McKibbin,12,1,3,3,0
Plato,40003147,Tom McKibbin,13,1,5,5,0
Plato,40003147,Tom McKibbin,14,1,5,4,-1
Plato,40003147,Tom McKibbin,15,1,5,5,0
Plato,40003147,Tom McKibbin,16,1,4,3,-1
Plato,40003147,Tom McKibbin,17,1,5,4,-1
Plato,40003147,Tom McKibbin,18,1,4,4,0
Mignogna,40001290,Charl Schwartzel,1,1,5,4,-1
